sample_id,file_path,file_name,folder_name,family,mixture_order,has_mba,has_thiram,has_mg,c_mba,c_thiram,c_mg,has_agnps,role_mba,group_id,parser_version,parse_note,fold_id
S0247,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\孔6m6\SP_164.csv,SP_164.csv,孔6m6,binary_MBA_MG,2,True,False,True,6,0,6,True,probe/reference,孔6m6,v1.0,,3
S0248,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\孔6m6\SP_165.csv,SP_165.csv,孔6m6,binary_MBA_MG,2,True,False,True,6,0,6,True,probe/reference,孔6m6,v1.0,,3
S0249,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\孔6m6\SP_166.csv,SP_166.csv,孔6m6,binary_MBA_MG,2,True,False,True,6,0,6,True,probe/reference,孔6m6,v1.0,,3
S0250,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\孔6m6\SP_167.csv,SP_167.csv,孔6m6,binary_MBA_MG,2,True,False,True,6,0,6,True,probe/reference,孔6m6,v1.0,,3
S0251,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\孔6m6\SP_168.csv,SP_168.csv,孔6m6,binary_MBA_MG,2,True,False,True,6,0,6,True,probe/reference,孔6m6,v1.0,,3
S0252,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\孔6m6\SP_169.csv,SP_169.csv,孔6m6,binary_MBA_MG,2,True,False,True,6,0,6,True,probe/reference,孔6m6,v1.0,,3
S0253,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\孔6m6\SP_170.csv,SP_170.csv,孔6m6,binary_MBA_MG,2,True,False,True,6,0,6,True,probe/reference,孔6m6,v1.0,,3
S0254,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\孔6m6\SP_171.csv,SP_171.csv,孔6m6,binary_MBA_MG,2,True,False,True,6,0,6,True,probe/reference,孔6m6,v1.0,,3
S0255,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\孔6m6\SP_172.csv,SP_172.csv,孔6m6,binary_MBA_MG,2,True,False,True,6,0,6,True,probe/reference,孔6m6,v1.0,,3
S0256,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\孔6m6\SP_173.csv,SP_173.csv,孔6m6,binary_MBA_MG,2,True,False,True,6,0,6,True,probe/reference,孔6m6,v1.0,,3
S0257,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\孔6m6\SP_174.csv,SP_174.csv,孔6m6,binary_MBA_MG,2,True,False,True,6,0,6,True,probe/reference,孔6m6,v1.0,,3
S0258,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_12.csv,SP_12.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0259,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_13.csv,SP_13.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0260,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_14.csv,SP_14.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0261,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_15.csv,SP_15.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0262,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_16.csv,SP_16.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0263,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_17.csv,SP_17.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0264,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_18.csv,SP_18.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0265,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_19.csv,SP_19.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0266,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_20.csv,SP_20.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0267,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_21.csv,SP_21.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0268,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_22.csv,SP_22.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0269,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_23.csv,SP_23.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0270,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_24.csv,SP_24.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0271,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_25.csv,SP_25.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0272,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_26.csv,SP_26.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0273,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_27.csv,SP_27.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0274,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_8.csv,SP_8.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0275,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.4\SP_9.csv,SP_9.csv,福美双+银+0.4,single,1,False,True,False,0,4,0,True,probe/reference,福美双+银+0.4,v1.0,,3
S0276,"d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5,。4.csv","5,。4.csv",福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0277,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.1.csv,5.1.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0278,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.10.csv,5.10.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0279,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.11.csv,5.11.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0280,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.12.csv,5.12.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0281,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.13.csv,5.13.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0282,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.14.csv,5.14.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0283,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.15.csv,5.15.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0284,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.16.csv,5.16.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0285,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.17.csv,5.17.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0286,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.18.csv,5.18.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0287,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.19.csv,5.19.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0288,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.2.csv,5.2.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0289,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.20.csv,5.20.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0290,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.3.csv,5.3.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0291,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.5.csv,5.5.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0292,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.6.csv,5.6.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0293,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.7.csv,5.7.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0294,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.8.csv,5.8.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0295,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.5\5.9.csv,5.9.csv,福美双+银+0.5,single,1,False,True,False,0,5,0,True,probe/reference,福美双+银+0.5,v1.0,,0
S0296,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_24.csv,SP_24.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0297,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_25.csv,SP_25.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0298,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_26.csv,SP_26.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0299,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_27.csv,SP_27.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0300,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_28.csv,SP_28.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0301,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_29.csv,SP_29.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0302,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_30.csv,SP_30.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0303,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_31.csv,SP_31.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0304,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_32.csv,SP_32.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0305,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_33.csv,SP_33.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0306,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_34.csv,SP_34.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0307,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_35.csv,SP_35.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0308,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_36.csv,SP_36.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0309,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_37.csv,SP_37.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0310,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_38.csv,SP_38.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0311,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_39.csv,SP_39.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0312,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_40.csv,SP_40.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0313,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_41.csv,SP_41.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0314,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_42.csv,SP_42.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0315,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\福美双+银+0.6\SP_43.csv,SP_43.csv,福美双+银+0.6,single,1,False,True,False,0,6,0,True,probe/reference,福美双+银+0.6,v1.0,,3
S0316,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M4\SP_1.csv,SP_1.csv,美4K4M4,ternary,3,True,True,True,4,4,4,True,probe/reference,美4K4M4,v1.0,,4
S0317,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M4\SP_10.csv,SP_10.csv,美4K4M4,ternary,3,True,True,True,4,4,4,True,probe/reference,美4K4M4,v1.0,,4
S0318,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M4\SP_11.csv,SP_11.csv,美4K4M4,ternary,3,True,True,True,4,4,4,True,probe/reference,美4K4M4,v1.0,,4
S0319,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M4\SP_12.csv,SP_12.csv,美4K4M4,ternary,3,True,True,True,4,4,4,True,probe/reference,美4K4M4,v1.0,,4
S0320,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M4\SP_2.csv,SP_2.csv,美4K4M4,ternary,3,True,True,True,4,4,4,True,probe/reference,美4K4M4,v1.0,,4
S0321,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M4\SP_3.csv,SP_3.csv,美4K4M4,ternary,3,True,True,True,4,4,4,True,probe/reference,美4K4M4,v1.0,,4
S0322,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M4\SP_4.csv,SP_4.csv,美4K4M4,ternary,3,True,True,True,4,4,4,True,probe/reference,美4K4M4,v1.0,,4
S0323,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M4\SP_5.csv,SP_5.csv,美4K4M4,ternary,3,True,True,True,4,4,4,True,probe/reference,美4K4M4,v1.0,,4
S0324,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M4\SP_6.csv,SP_6.csv,美4K4M4,ternary,3,True,True,True,4,4,4,True,probe/reference,美4K4M4,v1.0,,4
S0325,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M4\SP_7.csv,SP_7.csv,美4K4M4,ternary,3,True,True,True,4,4,4,True,probe/reference,美4K4M4,v1.0,,4
S0326,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M4\SP_8.csv,SP_8.csv,美4K4M4,ternary,3,True,True,True,4,4,4,True,probe/reference,美4K4M4,v1.0,,4
S0327,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M4\SP_9.csv,SP_9.csv,美4K4M4,ternary,3,True,True,True,4,4,4,True,probe/reference,美4K4M4,v1.0,,4
S0328,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_13.csv,SP_13.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0329,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_14.csv,SP_14.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0330,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_15.csv,SP_15.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0331,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_16.csv,SP_16.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0332,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_17.csv,SP_17.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0333,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_18.csv,SP_18.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0334,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_19.csv,SP_19.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0335,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_20.csv,SP_20.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0336,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_21.csv,SP_21.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0337,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_22.csv,SP_22.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0338,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_23.csv,SP_23.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0339,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_24.csv,SP_24.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0340,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_25.csv,SP_25.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0341,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_26.csv,SP_26.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0342,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M5\SP_27.csv,SP_27.csv,美4K4M5,ternary,3,True,True,True,5,4,4,True,probe/reference,美4K4M5,v1.0,,3
S0343,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_28.csv,SP_28.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0344,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_29.csv,SP_29.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0345,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_30.csv,SP_30.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0346,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_31.csv,SP_31.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0347,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_32.csv,SP_32.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0348,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_33.csv,SP_33.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0349,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_34.csv,SP_34.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0350,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_35.csv,SP_35.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0351,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_36.csv,SP_36.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0352,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_37.csv,SP_37.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0353,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_38.csv,SP_38.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0354,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_39.csv,SP_39.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0355,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_40.csv,SP_40.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0356,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_41.csv,SP_41.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0357,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K4M6\SP_42.csv,SP_42.csv,美4K4M6,ternary,3,True,True,True,6,4,4,True,probe/reference,美4K4M6,v1.0,,2
S0358,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_43.csv,SP_43.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0359,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_44.csv,SP_44.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0360,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_45.csv,SP_45.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0361,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_46.csv,SP_46.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0362,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_47.csv,SP_47.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0363,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_48.csv,SP_48.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0364,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_49.csv,SP_49.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0365,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_50.csv,SP_50.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0366,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_51.csv,SP_51.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0367,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_52.csv,SP_52.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0368,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_53.csv,SP_53.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0369,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_54.csv,SP_54.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
