SP_40.csv,SP_41.csv,SP_42.csv,SP_43.csv,SP_44.csv,SP_45.csv,SP_46.csv,SP_47.csv,SP_48.csv,SP_49.csv,SP_50.csv,SP_51.csv,SP_52.csv,SP_53.csv,SP_54.csv,SP_55.csv,SP_56.csv,SP_57.csv
21719.5000,18985.0000,17802.5000,17208.0000,16697.0000,16349.5000,23511.5000,20454.0000,19120.5000,29510.0000,25970.0000,24575.0000,22666.0000,19609.5000,18088.0000,22196.5000,20108.0000,19825.0000
20743.5000,18091.5000,17055.0000,16416.5000,15895.5000,15505.5000,22413.0000,19389.0000,18145.0000,28074.0000,24739.0000,23427.5000,21706.5000,18639.5000,17228.0000,21184.0000,19226.0000,18951.0000
19749.0000,17291.5000,16302.0000,15796.5000,15155.5000,14861.0000,21389.0000,18443.0000,17400.0000,26821.0000,23693.0000,22407.0000,20654.5000,17759.5000,16436.0000,20274.0000,18350.5000,18219.5000
18956.5000,16586.0000,15547.0000,15062.5000,14551.0000,14290.0000,20535.5000,17682.0000,16648.5000,25709.5000,22710.0000,21484.5000,19903.5000,16931.0000,15836.5000,19453.0000,17682.5000,17452.5000
18133.0000,15955.5000,15068.0000,14458.0000,14039.5000,13751.5000,19872.0000,17136.0000,16221.5000,24777.5000,21880.0000,20794.5000,18978.5000,16495.5000,15282.5000,18847.5000,17033.0000,16844.0000
17636.0000,15349.0000,14629.5000,14028.5000,13550.5000,13243.5000,19164.0000,16515.5000,15524.0000,23933.0000,21027.0000,20045.5000,18483.0000,15854.0000,14724.5000,18222.5000,16462.5000,16326.5000
17085.5000,14858.5000,13962.0000,13578.0000,13071.5000,12817.0000,18579.5000,16070.0000,15040.0000,23196.0000,20459.5000,19324.5000,17915.0000,15435.5000,14271.0000,17682.5000,15948.5000,15732.0000
16533.0000,14504.5000,13560.5000,13105.5000,12714.0000,12492.0000,18099.0000,15598.5000,14714.0000,22516.5000,19963.0000,18905.0000,17294.5000,14881.5000,13911.5000,17208.0000,15581.0000,15359.5000
16033.5000,14145.0000,13202.0000,12797.0000,12324.0000,12091.0000,17628.5000,15126.5000,14343.5000,22022.0000,19490.0000,18488.0000,16914.5000,14507.0000,13516.5000,16713.0000,15128.5000,15088.0000
15678.5000,13718.0000,12968.0000,12495.0000,12073.0000,11766.0000,17078.0000,14745.5000,13917.0000,21571.0000,19135.0000,17963.5000,16533.0000,14206.5000,13254.5000,16431.0000,14892.5000,14571.0000
15302.0000,13439.5000,12594.5000,12279.5000,11852.5000,11491.5000,16770.0000,14505.5000,13607.0000,21126.5000,18731.0000,17712.5000,16141.5000,13909.5000,12864.0000,16098.5000,14565.0000,14388.5000
15055.5000,13164.0000,12462.5000,11888.0000,11524.0000,11289.0000,16346.5000,14197.0000,13272.5000,20733.5000,18313.0000,17405.0000,15803.0000,13632.0000,12678.5000,15745.5000,14260.0000,14044.5000
14749.0000,12942.0000,12182.5000,11711.5000,11313.5000,11039.0000,16143.0000,14016.5000,13061.5000,20435.5000,18051.5000,17092.5000,15559.5000,13356.5000,12413.5000,15483.5000,13952.5000,13845.0000
14491.5000,12700.0000,11930.0000,11546.0000,11100.5000,10865.5000,15817.5000,13672.5000,12983.5000,20095.0000,17860.5000,16793.5000,15252.5000,13123.5000,12233.5000,15214.0000,13865.0000,13592.5000
14294.5000,12514.5000,11690.5000,11398.0000,11023.5000,10733.0000,15562.0000,13587.0000,12767.0000,19978.5000,17611.0000,16603.5000,15151.0000,13072.0000,12100.0000,15058.5000,13630.5000,13410.0000
14181.0000,12407.0000,11647.0000,11253.0000,10891.0000,10648.5000,15524.0000,13540.5000,12664.0000,19771.5000,17461.0000,16631.0000,14998.5000,12897.5000,12064.5000,14888.5000,13541.5000,13340.0000
14063.5000,12242.5000,11539.0000,11116.5000,10779.5000,10497.0000,15353.0000,13273.0000,12535.0000,19615.0000,17395.0000,16340.5000,14966.0000,12848.0000,11903.5000,14746.5000,13418.5000,13211.0000
13827.0000,12087.5000,11341.5000,10999.5000,10688.0000,10434.0000,15154.0000,13252.5000,12324.0000,19560.0000,17303.5000,16281.0000,14800.0000,12713.5000,11689.0000,14694.0000,13334.5000,13198.5000
13791.0000,12064.0000,11389.0000,10908.5000,10546.0000,10345.0000,15097.5000,13250.5000,12414.0000,19504.0000,17156.0000,16325.0000,14690.0000,12678.5000,11746.0000,14628.0000,13279.5000,13035.0000
13781.5000,11916.5000,11370.5000,10923.0000,10550.5000,10338.5000,15167.5000,13131.5000,12365.0000,19506.5000,17233.5000,16288.0000,14689.0000,12665.0000,11748.0000,14711.5000,13352.5000,13020.0000
13885.5000,12120.5000,11417.5000,10950.5000,10651.5000,10369.5000,15340.0000,13222.5000,12491.0000,19781.5000,17476.0000,16553.5000,14930.0000,12768.5000,11909.0000,14802.5000,13294.0000,13211.0000
14112.5000,12291.5000,11601.0000,11118.5000,10775.5000,10563.5000,15562.0000,13405.0000,12611.0000,20156.0000,17881.5000,16800.0000,15153.5000,13034.5000,11995.5000,15019.5000,13551.0000,13277.5000
14232.5000,12474.5000,11779.5000,11253.0000,11065.5000,10721.5000,15847.5000,13695.0000,12989.5000,20754.0000,18364.0000,17272.0000,15481.5000,13251.5000,12193.5000,15362.0000,13866.0000,13664.5000
14695.5000,12803.0000,11965.5000,11607.0000,11175.0000,10938.5000,16236.0000,14110.0000,13227.0000,21420.0000,18868.5000,17851.0000,15850.5000,13684.0000,12592.5000,15752.5000,14269.0000,13949.0000
15002.0000,13138.0000,12399.5000,11851.0000,11538.5000,11307.0000,16737.0000,14527.5000,13604.0000,22153.5000,19608.0000,18579.0000,16426.5000,14061.5000,13004.0000,16170.5000,14675.0000,14383.0000
15473.5000,13496.0000,12751.0000,12244.0000,11819.0000,11578.0000,17223.5000,14901.5000,14104.0000,22952.5000,20310.5000,19166.0000,16745.5000,14477.0000,13379.0000,16621.5000,15044.5000,14803.0000
15784.5000,13739.0000,12972.0000,12399.0000,11999.0000,11827.5000,17540.0000,15174.0000,14287.5000,23360.5000,20763.0000,19663.0000,17274.0000,14737.5000,13732.5000,16899.5000,15346.5000,15060.5000
15858.5000,13861.0000,13032.0000,12624.5000,12189.0000,11850.0000,17733.0000,15390.0000,14421.0000,23700.5000,21056.0000,19900.0000,17266.5000,14833.0000,13788.0000,17139.5000,15485.5000,15273.5000
15763.0000,13886.0000,13028.0000,12599.5000,12190.5000,11933.0000,17622.5000,15395.0000,14463.0000,23798.0000,20933.0000,19919.5000,17253.0000,14801.5000,13832.5000,17127.0000,15501.5000,15223.0000
15681.0000,13791.0000,13024.0000,12528.0000,12144.0000,11838.0000,17535.0000,15340.5000,14437.0000,23512.0000,20978.5000,19770.5000,17176.0000,14786.0000,13780.0000,17001.5000,15424.5000,15138.0000
15358.0000,13472.0000,12714.5000,12202.0000,11854.5000,11567.0000,17010.0000,14958.0000,14121.5000,22897.0000,20336.5000,19332.5000,16694.5000,14447.5000,13471.5000,16525.0000,15108.0000,14797.0000
14817.0000,12939.5000,12256.5000,11787.0000,11431.5000,11225.5000,16439.5000,14374.0000,13623.0000,22057.5000,19652.0000,18554.5000,16033.0000,13858.5000,12996.0000,15902.5000,14411.0000,14295.5000
14078.5000,12453.5000,11684.0000,11268.5000,10965.0000,10770.0000,15644.0000,13756.5000,12938.5000,20792.5000,18507.0000,17402.0000,15278.0000,13215.0000,12280.0000,15227.5000,13839.0000,13657.0000
13397.0000,11752.5000,11100.5000,10587.5000,10319.5000,10154.5000,14763.0000,12962.0000,12294.0000,19508.0000,17287.5000,16458.5000,14437.5000,12399.0000,11606.0000,14294.5000,13065.0000,12908.5000
12479.0000,11024.5000,10381.0000,10045.0000,9630.0000,9458.0000,13916.5000,12058.0000,11398.5000,18013.0000,15958.0000,15061.5000,13300.5000,11517.0000,10780.5000,13327.0000,12184.5000,12070.0000
11710.5000,10283.0000,9668.0000,9340.5000,9095.5000,8876.0000,12936.5000,11240.0000,10641.0000,16512.0000,14666.0000,13825.0000,12377.5000,10772.0000,9929.5000,12433.0000,11420.5000,11179.5000
11010.0000,9646.0000,9095.0000,8789.5000,8471.0000,8307.5000,11995.0000,10521.0000,9877.0000,15236.5000,13459.0000,12782.5000,11574.5000,9982.5000,9235.5000,11694.0000,10713.0000,10454.5000
10330.0000,9119.0000,8559.0000,8275.5000,8051.0000,7877.0000,11401.5000,9878.0000,9278.5000,14135.5000,12475.0000,11853.0000,10892.5000,9372.0000,8741.5000,11035.0000,9987.5000,9898.0000
9911.0000,8738.0000,8169.0000,7872.5000,7653.5000,7523.5000,10895.0000,9393.0000,8857.0000,13251.5000,11810.0000,11107.5000,10274.5000,8893.5000,8288.0000,10474.5000,9615.5000,9393.5000
9518.0000,8378.0000,7873.0000,7624.0000,7392.5000,7222.5000,10341.0000,9077.5000,8574.0000,12685.5000,11273.0000,10562.0000,9889.0000,8473.5000,7965.0000,10113.0000,9283.5000,9012.5000
9248.0000,8098.0000,7615.5000,7418.5000,7165.0000,7052.5000,10154.5000,8758.0000,8266.5000,12158.5000,10796.5000,10192.5000,9526.5000,8222.0000,7728.0000,9783.0000,8955.5000,8807.0000
9001.5000,7970.0000,7503.0000,7251.5000,6952.0000,6900.5000,9800.5000,8538.0000,8051.0000,11884.0000,10476.5000,9899.5000,9291.5000,7984.0000,7511.5000,9526.5000,8674.5000,8514.0000
8900.5000,7769.0000,7348.5000,7095.5000,6875.5000,6742.0000,9719.5000,8350.0000,7920.0000,11636.0000,10245.5000,9709.0000,9125.0000,7860.5000,7372.5000,9316.0000,8613.5000,8421.0000
8750.5000,7732.5000,7238.5000,6982.0000,6781.5000,6620.5000,9452.0000,8228.0000,7784.0000,11398.5000,10029.0000,9525.0000,9026.0000,7765.5000,7213.0000,9251.0000,8479.5000,8292.5000
8632.0000,7608.5000,7147.0000,6875.5000,6691.0000,6571.5000,9454.5000,8203.0000,7676.5000,11191.5000,9868.0000,9396.5000,8926.5000,7680.0000,7154.0000,9096.0000,8426.5000,8305.0000
8580.0000,7589.5000,7072.0000,6848.5000,6631.0000,6475.5000,9348.0000,8076.5000,7648.0000,11071.5000,9803.0000,9173.5000,8861.0000,7586.5000,7061.0000,9035.0000,8261.0000,8120.0000
8510.5000,7516.5000,7040.0000,6724.5000,6624.0000,6507.5000,9366.0000,8058.5000,7556.0000,10949.5000,9725.5000,9181.5000,8741.5000,7524.5000,6993.5000,8953.5000,8223.0000,8130.0000
8529.0000,7454.5000,7066.5000,6817.0000,6671.0000,6485.0000,9334.0000,7980.5000,7522.0000,11010.5000,9684.5000,9145.5000,8734.5000,7562.0000,7083.0000,8966.5000,8259.0000,8068.5000
8577.5000,7501.0000,7042.0000,6836.5000,6580.5000,6444.0000,9254.5000,7958.5000,7490.0000,10914.5000,9601.0000,9091.0000,8717.5000,7502.5000,6990.0000,8957.5000,8191.0000,8103.0000
8456.0000,7387.5000,6927.0000,6730.5000,6560.0000,6393.0000,9173.0000,7916.0000,7471.0000,10821.5000,9602.5000,8943.5000,8642.5000,7405.5000,6979.5000,8919.5000,8155.0000,8037.0000
8518.0000,7529.5000,6952.0000,6852.5000,6570.5000,6438.0000,9231.0000,7968.5000,7529.5000,10868.0000,9648.5000,9036.5000,8652.0000,7455.5000,6972.5000,8962.0000,8192.5000,8107.0000
8602.5000,7474.5000,6999.5000,6764.5000,6602.0000,6501.0000,9222.5000,7941.0000,7557.5000,10855.0000,9656.5000,9031.0000,8710.0000,7460.5000,6974.5000,8962.0000,8150.0000,8045.5000
8463.0000,7418.0000,6927.0000,6744.5000,6582.5000,6459.0000,9164.5000,7968.5000,7468.0000,10809.5000,9643.0000,8973.0000,8679.0000,7466.0000,6913.0000,8851.0000,8119.0000,7923.5000
8381.5000,7382.5000,6945.5000,6732.5000,6511.5000,6366.0000,9141.0000,7898.0000,7458.0000,10729.5000,9520.0000,8922.5000,8634.0000,7381.5000,6963.0000,8869.5000,8064.0000,7933.0000
8408.5000,7426.0000,6954.0000,6738.5000,6527.5000,6344.5000,9098.5000,7915.0000,7477.0000,10625.5000,9503.0000,8972.5000,8641.5000,7432.0000,6928.0000,8852.0000,8065.0000,7924.5000
8352.5000,7395.0000,6913.5000,6684.0000,6470.0000,6361.5000,9017.5000,7846.0000,7391.5000,10698.0000,9396.0000,8868.0000,8547.0000,7277.5000,6864.0000,8794.0000,7952.5000,7918.0000
8382.5000,7272.0000,6870.5000,6625.0000,6425.5000,6303.0000,8995.0000,7759.5000,7438.0000,10671.5000,9451.5000,8882.5000,8443.5000,7282.5000,6860.0000,8748.0000,7972.0000,7843.5000
8336.5000,7199.5000,6883.5000,6686.5000,6442.5000,6343.0000,8981.5000,7725.0000,7363.5000,10605.0000,9428.0000,8877.0000,8505.0000,7360.0000,6835.0000,8817.5000,8065.5000,7858.5000
8400.0000,7282.5000,6892.5000,6722.5000,6429.0000,6300.0000,9064.5000,7815.5000,7389.0000,10708.0000,9450.5000,8918.5000,8503.5000,7294.5000,6895.5000,8753.5000,8069.0000,7912.5000
8327.5000,7375.5000,6871.5000,6614.0000,6452.0000,6381.5000,9074.0000,7869.0000,7352.0000,10746.5000,9443.0000,8927.5000,8621.0000,7306.0000,6881.5000,8827.5000,8065.0000,7947.5000
8395.0000,7350.5000,6915.0000,6635.0000,6484.0000,6343.5000,9087.0000,7880.0000,7382.5000,10805.0000,9550.5000,9008.5000,8557.5000,7373.5000,6911.0000,8809.5000,8097.0000,7944.5000
8404.0000,7412.5000,6949.5000,6685.5000,6516.5000,6399.0000,9175.0000,7921.0000,7462.0000,10854.5000,9644.0000,9043.5000,8669.5000,7410.0000,6920.5000,8884.0000,8178.5000,7971.0000
8584.0000,7493.0000,7086.0000,6752.5000,6595.0000,6463.0000,9254.0000,7970.5000,7593.0000,11051.0000,9793.5000,9305.5000,8828.5000,7619.5000,7022.5000,9070.5000,8209.5000,8105.5000
8622.0000,7541.0000,7161.0000,6841.5000,6679.5000,6530.5000,9392.0000,8082.5000,7610.0000,11302.5000,9985.5000,9405.0000,8913.0000,7699.0000,7150.0000,9112.0000,8332.0000,8187.0000
8836.5000,7784.5000,7267.0000,7039.5000,6799.5000,6699.5000,9596.0000,8296.0000,7853.5000,11654.0000,10316.0000,9685.0000,9086.5000,7888.5000,7357.0000,9404.5000,8542.5000,8357.5000
9063.0000,7856.0000,7510.0000,7230.5000,6925.0000,6886.5000,9789.5000,8476.5000,7995.5000,12069.5000,10592.0000,10079.0000,9461.0000,8024.0000,7499.5000,9522.0000,8753.5000,8545.5000
9227.0000,8165.5000,7586.0000,7407.0000,7158.0000,6980.0000,10127.0000,8714.5000,8300.5000,12448.0000,10987.0000,10444.0000,9702.0000,8303.5000,7722.0000,9858.5000,8945.5000,8804.0000
9518.5000,8371.0000,7832.0000,7506.5000,7357.0000,7239.5000,10392.5000,8999.5000,8563.5000,12851.0000,11388.5000,10889.5000,10057.5000,8631.5000,8100.5000,10169.5000,9280.0000,9066.5000
9817.5000,8615.5000,8082.5000,7867.0000,7591.0000,7513.5000,10748.0000,9304.0000,8837.0000,13474.0000,11907.0000,11319.0000,10404.5000,8941.0000,8349.0000,10498.0000,9498.5000,9389.0000
10131.5000,8875.0000,8330.5000,8057.0000,7801.0000,7655.0000,11013.5000,9628.0000,9061.5000,13886.0000,12309.0000,11640.0000,10674.0000,9235.5000,8572.5000,10758.5000,9839.0000,9627.0000
10219.5000,8974.0000,8416.0000,8152.5000,7871.0000,7691.0000,11249.5000,9780.5000,9180.0000,14261.0000,12621.5000,11943.0000,10853.5000,9354.0000,8767.0000,10872.5000,9973.5000,9785.0000
10328.5000,9031.5000,8545.5000,8188.5000,7995.5000,7787.5000,11273.0000,9835.5000,9276.5000,14350.0000,12786.5000,12132.5000,10920.0000,9424.5000,8794.5000,11020.5000,9965.5000,9872.0000
10313.0000,9142.0000,8634.5000,8363.5000,8106.0000,7882.0000,11407.5000,9845.0000,9418.5000,14391.5000,12913.5000,12149.5000,11037.5000,9500.0000,8873.0000,11058.0000,10131.0000,9952.5000
10313.5000,9084.5000,8558.0000,8246.0000,8025.0000,7865.5000,11306.5000,9844.5000,9342.5000,14299.5000,12911.0000,12161.5000,10892.5000,9434.5000,8857.5000,10957.0000,10105.0000,9874.0000
10065.0000,8826.5000,8372.0000,8039.5000,7882.5000,7704.0000,11027.0000,9620.5000,9133.0000,13932.5000,12433.0000,11859.0000,10652.5000,9261.0000,8600.5000,10757.0000,9898.0000,9728.0000
9810.5000,8561.5000,8108.5000,7813.5000,7580.0000,7496.0000,10655.5000,9291.5000,8868.0000,13406.0000,12029.5000,11346.0000,10282.5000,8852.5000,8331.0000,10345.0000,9608.5000,9388.0000
9388.5000,8332.5000,7743.5000,7605.0000,7340.0000,7169.0000,10243.5000,8948.0000,8522.0000,12786.5000,11414.5000,10777.0000,9755.5000,8459.5000,7988.5000,10006.5000,9185.0000,9030.0000
8904.5000,7868.5000,7434.0000,7191.0000,6996.5000,6886.0000,9776.0000,8484.0000,8101.5000,12002.5000,10753.0000,10099.0000,9320.0000,7984.0000,7540.5000,9481.5000,8718.0000,8562.5000
8449.5000,7500.0000,7050.5000,6873.0000,6609.5000,6547.5000,9269.0000,8032.0000,7610.5000,11180.0000,9993.5000,9515.5000,8720.0000,7547.0000,7152.5000,9010.0000,8271.5000,8197.5000
8215.5000,7231.5000,6799.0000,6585.5000,6406.0000,6307.0000,8930.5000,7720.0000,7237.0000,10595.0000,9543.5000,9003.0000,8411.0000,7206.0000,6821.5000,8676.0000,8031.5000,7876.0000
7986.5000,6974.5000,6568.0000,6374.5000,6159.0000,6032.0000,8511.5000,7450.5000,7073.5000,10034.5000,8985.0000,8484.5000,8078.0000,6958.0000,6542.5000,8306.0000,7591.5000,7562.0000
7647.5000,6709.0000,6290.0000,6132.0000,5940.5000,5876.5000,8218.5000,7179.0000,6699.0000,9600.5000,8646.0000,8090.0000,7721.0000,6703.0000,6308.5000,8027.0000,7405.0000,7258.0000
7513.5000,6565.5000,6176.0000,6025.0000,5807.5000,5701.5000,8075.5000,6926.5000,6577.5000,9266.5000,8355.5000,7865.5000,7522.0000,6432.5000,6101.5000,7772.0000,7212.5000,7052.5000
7395.5000,6522.0000,6067.0000,5876.5000,5767.5000,5686.5000,7939.5000,6862.5000,6573.5000,9170.0000,8135.0000,7723.5000,7394.0000,6423.0000,5987.5000,7641.0000,7068.0000,6982.5000
7245.5000,6411.0000,5998.0000,5818.5000,5635.5000,5530.0000,7799.0000,6719.0000,6446.0000,8889.5000,7905.0000,7537.0000,7236.5000,6273.5000,5889.0000,7562.5000,6998.0000,6899.0000
7180.5000,6296.0000,5950.0000,5753.5000,5605.5000,5517.0000,7756.0000,6635.0000,6354.5000,8803.5000,7804.5000,7450.5000,7222.0000,6203.0000,5848.5000,7537.5000,6979.0000,6756.0000
7174.5000,6327.0000,5900.5000,5709.0000,5582.5000,5450.0000,7650.0000,6632.5000,6297.5000,8671.5000,7734.5000,7349.5000,7132.5000,6153.5000,5816.0000,7426.0000,6893.0000,6742.0000
7190.5000,6266.0000,5874.0000,5721.0000,5548.5000,5471.0000,7642.0000,6626.5000,6255.0000,8642.5000,7710.5000,7267.5000,7126.0000,6115.0000,5825.5000,7443.5000,6857.5000,6752.5000
7090.5000,6240.5000,5865.0000,5685.0000,5484.5000,5388.5000,7560.5000,6542.0000,6224.5000,8578.5000,7597.5000,7191.0000,7009.5000,6025.5000,5704.0000,7368.5000,6852.5000,6668.5000
7086.0000,6178.5000,5823.0000,5669.5000,5537.0000,5398.0000,7602.0000,6571.0000,6264.5000,8559.5000,7592.0000,7209.5000,7071.0000,6047.5000,5735.5000,7382.5000,6766.5000,6607.0000
7109.5000,6215.5000,5890.0000,5677.5000,5457.0000,5458.5000,7575.0000,6571.5000,6189.5000,8517.0000,7585.0000,7222.5000,7051.5000,6092.0000,5756.5000,7401.5000,6803.5000,6691.0000
7074.5000,6185.0000,5792.5000,5687.0000,5446.0000,5434.5000,7513.5000,6513.5000,6184.0000,8473.0000,7576.5000,7159.0000,7004.0000,6048.0000,5718.5000,7313.0000,6816.0000,6652.5000
6999.0000,6245.0000,5811.5000,5636.0000,5436.5000,5366.5000,7508.0000,6467.0000,6195.5000,8475.5000,7549.0000,7151.0000,6982.5000,6024.0000,5684.5000,7298.0000,6789.0000,6619.0000
7071.5000,6182.0000,5779.5000,5672.0000,5488.0000,5387.5000,7510.5000,6556.0000,6226.0000,8469.0000,7607.0000,7196.5000,7042.5000,6059.0000,5711.0000,7302.0000,6811.5000,6664.5000
7054.5000,6207.5000,5836.0000,5646.5000,5459.0000,5378.5000,7486.0000,6512.5000,6149.0000,8451.0000,7537.0000,7176.5000,6996.0000,6032.5000,5717.5000,7311.0000,6772.5000,6645.0000
7053.0000,6220.5000,5791.5000,5595.5000,5486.0000,5420.0000,7502.5000,6528.5000,6180.0000,8434.0000,7500.5000,7108.5000,6997.5000,6040.5000,5724.0000,7324.0000,6746.5000,6632.0000
7000.5000,6155.5000,5805.0000,5616.5000,5461.0000,5331.0000,7506.0000,6560.0000,6050.0000,8384.5000,7519.5000,7112.5000,6936.0000,5991.0000,5673.0000,7251.5000,6773.5000,6550.0000
7121.0000,6211.5000,5847.0000,5660.5000,5561.0000,5370.0000,7507.0000,6502.0000,6168.0000,8367.0000,7503.0000,7098.5000,6951.0000,6043.0000,5709.5000,7331.0000,6714.5000,6637.0000
7009.5000,6232.5000,5742.0000,5619.5000,5505.0000,5403.0000,7506.5000,6510.5000,6135.5000,8392.5000,7470.5000,7123.5000,6979.0000,5989.5000,5632.5000,7332.5000,6786.5000,6612.0000
7014.5000,6211.0000,5807.0000,5655.5000,5499.0000,5356.0000,7436.0000,6437.5000,6149.5000,8461.5000,7459.0000,7027.5000,6983.0000,6019.5000,5713.5000,7292.5000,6774.0000,6604.5000
6977.5000,6108.0000,5841.5000,5598.0000,5483.5000,5360.0000,7475.5000,6445.5000,6106.0000,8366.0000,7467.0000,7132.5000,6999.0000,6019.0000,5658.0000,7259.5000,6791.0000,6653.0000
7091.0000,6210.5000,5796.0000,5633.0000,5476.5000,5374.5000,7529.0000,6436.0000,6233.5000,8416.5000,7498.5000,7108.5000,7009.5000,6039.5000,5662.5000,7381.5000,6729.0000,6686.0000
6978.5000,6220.5000,5780.0000,5613.0000,5435.0000,5355.5000,7489.0000,6513.0000,6099.0000,8437.5000,7450.5000,7033.0000,6894.5000,5958.0000,5649.0000,7358.5000,6757.5000,6590.5000
7048.5000,6174.5000,5766.0000,5628.0000,5395.0000,5345.5000,7533.0000,6471.5000,6153.0000,8388.0000,7562.5000,7067.0000,6952.5000,5987.5000,5669.5000,7306.5000,6741.0000,6633.0000
7006.0000,6204.5000,5793.5000,5629.5000,5444.0000,5343.5000,7513.0000,6507.5000,6099.0000,8358.5000,7532.0000,7139.0000,6931.0000,5994.0000,5661.5000,7318.5000,6804.5000,6673.5000
7044.5000,6221.0000,5818.5000,5616.5000,5405.5000,5382.5000,7495.0000,6501.0000,6201.5000,8367.0000,7569.5000,7050.0000,6941.0000,5993.0000,5657.5000,7338.5000,6769.5000,6666.0000
7027.5000,6181.0000,5798.0000,5615.5000,5471.5000,5413.5000,7520.0000,6530.5000,6148.5000,8489.5000,7582.5000,7074.0000,7001.5000,6057.5000,5652.0000,7321.5000,6744.5000,6625.5000
7068.5000,6152.5000,5845.0000,5668.5000,5486.5000,5439.5000,7550.5000,6581.0000,6149.0000,8521.0000,7588.5000,7128.0000,7008.0000,6033.5000,5733.0000,7365.0000,6807.0000,6638.5000
7129.5000,6192.0000,5884.5000,5727.0000,5517.0000,5480.0000,7648.5000,6571.0000,6215.5000,8529.0000,7623.0000,7123.0000,6982.5000,6114.5000,5699.0000,7372.5000,6800.5000,6651.0000
7010.0000,6237.0000,5842.0000,5652.5000,5534.5000,5434.5000,7627.0000,6558.0000,6220.0000,8461.0000,7599.0000,7121.0000,7050.0000,6085.5000,5705.0000,7383.0000,6840.0000,6651.0000
7069.0000,6216.0000,5873.0000,5683.5000,5498.0000,5430.0000,7640.5000,6556.5000,6181.0000,8523.5000,7572.5000,7228.0000,7015.0000,6040.5000,5670.5000,7372.0000,6766.0000,6608.5000
7055.5000,6260.0000,5889.5000,5692.0000,5509.5000,5403.0000,7533.5000,6565.0000,6197.5000,8563.5000,7609.5000,7171.0000,7047.5000,6088.5000,5749.0000,7338.5000,6737.0000,6709.0000
7129.0000,6261.0000,5902.0000,5711.0000,5512.5000,5452.5000,7652.0000,6581.0000,6285.0000,8575.0000,7658.5000,7316.0000,7059.0000,6037.0000,5721.0000,7375.0000,6846.0000,6708.5000
