SP_1.csv,SP_10.csv,SP_11.csv,SP_12.csv,SP_13.csv,SP_14.csv,SP_15.csv,SP_16.csv,SP_17.csv,SP_18.csv,SP_19.csv,SP_2.csv,SP_20.csv,SP_3.csv,SP_4.csv,SP_5.csv,SP_6.csv,SP_7.csv,SP_8.csv,SP_9.csv
62996.5000,55761.5000,53821.0000,52426.0000,52867.5000,64620.0000,64728.0000,63583.5000,59649.0000,60759.5000,56324.0000,56277.5000,54425.5000,55008.5000,51294.5000,49701.0000,48150.0000,49139.0000,47556.5000,60807.5000
58780.5000,51323.5000,49507.5000,48203.0000,48598.5000,59210.0000,62486.0000,58655.5000,54818.5000,55798.0000,51800.5000,51646.0000,50076.0000,50709.5000,47062.0000,45638.0000,44339.5000,45383.0000,43735.0000,55887.5000
53624.5000,47107.0000,45228.5000,43896.5000,44061.5000,53934.0000,57095.0000,53937.0000,50044.0000,50888.0000,47345.0000,47193.0000,45616.0000,46105.0000,43086.0000,41709.5000,40407.0000,41280.5000,40027.5000,51273.0000
48828.5000,42953.0000,41159.0000,39680.5000,40008.0000,48766.0000,51747.5000,48973.5000,45722.5000,46533.0000,42965.5000,42850.5000,41567.0000,42055.5000,39254.0000,37884.5000,36825.0000,37410.0000,36233.0000,46826.0000
44430.5000,39187.0000,37648.5000,36085.0000,36219.5000,44442.0000,47110.5000,44744.5000,41766.5000,42390.5000,39343.0000,39028.5000,37864.0000,38268.5000,35739.0000,34362.5000,33475.5000,34253.5000,33210.0000,42746.0000
40498.5000,35884.5000,34443.5000,32894.5000,32962.0000,40398.0000,42791.5000,40783.0000,38075.5000,38762.5000,35839.0000,35496.5000,34496.0000,35106.0000,32543.0000,31499.0000,30594.5000,31317.0000,30226.0000,39260.5000
37130.5000,33008.0000,31750.0000,30068.5000,29976.0000,36824.5000,39292.5000,37437.0000,34966.5000,35644.5000,33053.0000,32733.0000,31704.5000,31978.5000,29818.0000,28749.5000,28162.0000,28592.5000,27615.5000,36155.0000
34210.5000,30486.5000,29371.0000,27552.5000,27525.5000,33812.5000,36229.5000,34904.0000,32306.0000,32793.0000,30463.0000,30034.0000,29407.0000,29554.5000,27604.5000,26604.0000,25797.5000,26482.0000,25549.0000,33392.0000
31912.0000,28580.0000,27421.0000,25482.0000,25417.0000,31511.0000,33623.0000,32343.5000,30006.5000,30700.0000,28360.5000,28048.0000,27201.0000,27581.5000,25600.0000,24663.0000,24011.5000,24540.0000,23726.5000,31319.0000
29865.0000,26869.0000,25822.5000,23911.5000,23842.0000,29525.5000,31286.0000,30371.0000,28202.5000,28812.5000,26634.5000,26316.5000,25682.5000,26012.5000,24109.5000,23285.0000,22660.0000,23102.5000,22379.0000,29425.0000
28380.5000,25486.0000,24439.0000,22605.0000,22550.5000,27953.0000,29666.0000,28845.5000,26796.5000,27191.5000,25204.5000,24841.0000,24370.5000,24660.0000,22795.0000,22059.5000,21470.5000,21968.5000,21112.0000,27892.0000
27203.5000,24492.0000,23578.5000,21655.5000,21565.0000,26573.5000,28309.5000,27661.0000,25735.5000,26048.0000,24233.0000,23856.0000,23311.0000,23600.0000,21958.5000,21203.5000,20496.5000,21047.5000,20185.5000,26824.0000
26338.0000,23733.5000,22832.0000,20763.5000,20638.5000,25494.0000,27363.5000,26599.0000,24735.0000,25092.0000,23303.0000,23042.0000,22452.5000,22728.0000,21230.5000,20313.0000,19839.0000,20362.0000,19493.0000,25980.5000
25465.5000,22965.0000,22132.5000,20246.5000,20102.0000,24763.0000,26462.5000,25801.5000,24026.0000,24482.0000,22483.5000,22368.5000,21710.5000,22110.0000,20478.0000,19755.5000,19248.5000,19637.0000,19133.5000,25293.0000
24922.5000,22338.5000,21487.5000,19688.0000,19515.0000,23991.0000,25647.0000,25252.5000,23440.5000,23809.0000,21895.5000,21718.5000,21066.5000,21633.5000,19986.5000,19249.0000,18754.5000,19213.0000,18481.5000,24457.0000
24545.5000,21981.5000,21050.5000,19280.5000,19166.5000,23531.0000,25141.5000,24664.5000,22918.0000,23235.5000,21497.0000,21398.0000,20685.0000,21150.5000,19633.5000,18902.0000,18411.5000,18832.5000,18096.0000,23953.5000
23912.5000,21464.0000,20547.0000,18837.0000,18678.0000,22882.0000,24559.0000,24144.5000,22351.0000,22671.5000,20896.5000,20812.5000,20081.5000,20577.5000,19097.5000,18439.5000,17944.0000,18419.5000,17689.5000,23502.5000
23355.0000,21001.0000,20111.0000,18517.5000,18396.0000,22410.5000,23959.0000,23596.5000,21870.0000,22159.5000,20515.0000,20329.0000,19731.5000,20041.5000,18651.5000,17987.5000,17596.0000,17929.0000,17319.0000,22794.5000
22894.0000,20490.0000,19586.5000,18159.5000,17990.0000,21894.5000,23424.0000,22962.0000,21264.5000,21522.0000,19983.5000,19913.5000,19271.5000,19608.5000,18248.0000,17613.5000,17139.0000,17562.0000,16889.5000,22387.5000
22228.5000,19892.0000,19202.5000,17859.0000,17659.0000,21387.0000,22886.5000,22454.0000,20896.0000,20911.5000,19458.5000,19356.0000,18756.0000,19158.0000,17746.0000,17062.5000,16783.5000,17029.5000,16476.5000,21868.0000
21729.0000,19437.0000,18538.0000,17425.0000,17091.0000,21024.0000,22339.5000,21891.0000,20256.5000,20407.0000,18889.0000,18822.5000,18204.0000,18684.0000,17244.0000,16625.5000,16254.0000,16733.0000,15935.0000,21195.0000
21099.5000,18949.5000,18189.5000,17048.5000,16866.5000,20493.0000,21825.0000,21263.0000,19680.5000,19848.0000,18436.0000,18323.0000,17751.5000,18168.0000,16827.0000,16249.5000,15793.5000,16218.5000,15622.0000,20776.5000
20569.0000,18477.0000,17716.5000,16836.0000,16481.0000,20177.5000,21370.5000,20860.0000,19263.5000,19508.5000,18046.5000,17865.0000,17350.5000,17649.5000,16487.0000,15731.5000,15371.5000,15861.5000,15192.0000,20302.0000
20026.0000,17951.5000,17313.0000,16332.5000,16168.5000,19783.5000,21014.0000,20282.0000,18840.5000,18962.5000,17594.5000,17413.0000,16920.5000,17333.5000,15964.0000,15511.0000,15015.5000,15528.5000,14917.0000,19818.0000
19625.5000,17685.5000,17011.0000,16202.5000,15961.5000,19370.0000,20567.0000,19905.5000,18397.5000,18620.0000,17253.0000,17002.5000,16582.0000,16891.5000,15665.0000,15216.0000,14773.5000,15125.0000,14539.5000,19378.5000
19324.0000,17477.5000,16864.5000,15979.5000,15897.5000,19163.5000,20301.0000,19630.0000,18338.0000,18471.5000,17118.0000,16857.5000,16389.0000,16743.5000,15481.0000,14923.5000,14571.5000,14947.0000,14396.5000,19182.5000
19153.0000,17386.5000,16622.0000,15803.5000,15681.0000,19014.5000,20185.0000,19546.0000,17960.5000,18225.0000,16973.0000,16652.5000,16286.5000,16593.5000,15362.5000,14716.5000,14364.5000,14793.0000,14234.0000,18905.0000
19100.0000,17248.5000,16509.5000,15776.5000,15554.5000,18939.0000,20051.5000,19386.5000,17887.5000,18173.5000,16808.0000,16536.0000,16208.5000,16531.5000,15308.5000,14774.0000,14387.0000,14826.0000,14215.5000,18954.0000
19132.5000,17227.0000,16455.5000,15690.5000,15642.0000,18765.0000,20024.5000,19423.0000,17852.5000,18119.5000,16754.5000,16534.0000,16046.5000,16478.0000,15220.5000,14673.0000,14254.5000,14756.0000,14099.5000,18820.0000
19110.0000,17281.0000,16529.0000,15841.5000,15646.0000,18910.5000,20185.0000,19515.5000,18028.5000,18244.5000,16824.0000,16620.0000,16233.5000,16562.5000,15381.5000,14844.5000,14399.5000,14765.0000,14138.0000,18979.0000
19525.5000,17479.0000,16783.5000,16100.5000,15858.5000,19241.5000,20438.0000,19674.0000,18164.5000,18479.5000,17047.0000,16911.0000,16434.5000,16808.0000,15609.0000,15061.5000,14584.0000,14946.0000,14415.0000,19193.5000
20131.0000,17852.0000,17102.5000,16672.5000,16277.0000,19766.5000,21034.0000,20271.0000,18734.5000,19021.0000,17533.5000,17387.5000,16830.0000,17269.5000,15951.5000,15413.5000,14959.0000,15435.5000,14830.0000,19733.0000
21097.0000,18530.5000,17687.0000,17155.5000,16874.0000,20457.0000,21683.5000,20937.0000,19410.0000,19598.0000,18159.5000,18026.0000,17419.5000,17957.0000,16525.0000,16046.5000,15523.0000,15954.5000,15409.0000,20373.0000
21957.0000,19327.5000,18502.5000,17976.5000,17589.0000,21369.0000,22571.0000,21837.5000,20185.5000,20371.0000,18885.0000,18797.0000,18117.5000,18751.5000,17321.0000,16764.0000,16206.0000,16654.0000,15971.0000,21262.5000
23130.0000,20297.0000,19395.5000,18772.0000,18569.0000,22496.0000,23746.0000,22862.0000,21159.0000,21504.5000,19883.5000,19730.0000,18993.5000,19821.5000,18343.5000,17592.0000,16987.0000,17578.5000,16734.5000,22297.5000
24483.5000,21336.5000,20482.5000,19894.0000,19507.0000,23572.0000,25062.5000,23957.5000,22191.0000,22506.0000,20826.0000,20842.5000,19935.5000,20901.0000,19183.0000,18499.5000,17855.5000,18395.5000,17749.0000,23307.5000
25680.0000,22289.5000,21382.5000,20922.0000,20578.0000,24822.5000,26259.0000,25267.5000,23308.0000,23679.5000,21632.5000,21916.0000,20862.5000,21962.5000,20181.0000,19430.5000,18792.5000,19354.0000,18649.5000,24599.5000
26863.0000,23180.0000,22244.0000,21937.5000,21553.0000,25902.5000,27301.5000,26248.0000,24203.5000,24534.0000,22601.5000,22835.0000,21777.0000,22854.5000,21011.0000,20407.5000,19613.5000,20285.0000,19392.0000,25610.0000
28019.0000,24026.0000,23053.0000,22801.5000,22283.5000,26780.5000,28281.0000,26996.0000,25049.0000,25310.0000,23369.0000,23712.5000,22416.0000,23795.0000,21755.0000,20954.0000,20362.0000,21021.0000,20198.5000,26358.0000
29140.0000,24964.5000,23768.5000,23344.5000,22929.5000,27503.5000,29054.5000,27922.0000,25884.5000,26210.5000,23982.0000,24528.0000,23044.5000,24504.0000,22715.5000,21804.5000,20994.5000,21685.5000,20821.0000,27327.0000
29953.5000,25506.5000,24616.5000,24025.0000,23481.0000,28094.5000,29538.0000,28765.0000,26557.0000,26995.0000,24824.0000,25410.5000,23756.0000,25384.0000,23358.0000,22576.5000,21910.0000,22426.0000,21494.0000,27965.5000
31080.5000,26224.0000,25118.0000,24243.0000,23681.0000,28387.5000,29960.0000,29445.5000,27157.0000,27332.5000,25389.5000,26131.5000,24352.0000,26105.0000,24082.0000,23115.5000,22336.5000,23052.5000,22186.0000,28774.0000
31965.5000,26778.0000,25663.0000,24228.5000,23687.0000,28397.5000,30213.0000,30144.5000,27830.5000,28171.0000,25960.0000,26708.5000,24881.0000,26780.0000,24666.0000,23731.0000,23092.0000,23645.5000,22690.5000,29401.5000
32831.5000,27420.0000,26189.5000,24079.5000,23562.5000,28629.5000,30440.0000,30886.0000,28375.5000,28728.0000,26367.5000,27509.5000,25386.0000,27508.5000,25403.5000,24351.5000,23541.0000,24294.5000,23358.5000,30118.0000
33734.0000,27928.0000,26758.0000,23877.5000,23297.0000,28422.0000,30448.5000,31481.5000,29037.5000,29273.0000,26959.5000,28227.0000,25808.0000,28392.0000,26027.0000,24960.5000,24211.0000,24896.0000,24031.0000,30640.5000
34733.0000,28475.5000,27264.0000,23429.0000,22805.0000,28270.5000,30253.5000,31890.0000,29361.5000,29603.0000,27294.0000,28807.0000,26073.0000,28999.5000,26685.5000,25502.5000,24745.0000,25512.0000,24402.0000,31092.0000
35548.0000,28782.0000,27689.0000,23110.0000,22626.0000,28211.5000,30261.0000,32412.0000,29747.0000,30085.5000,27696.5000,29545.5000,26511.5000,29536.0000,27203.0000,26121.5000,25194.0000,25971.0000,24988.5000,31671.0000
36248.5000,29019.5000,27802.5000,22672.5000,22182.5000,27823.5000,30310.0000,32573.0000,30021.5000,30335.0000,27691.0000,29866.5000,26555.0000,30033.0000,27602.0000,26475.5000,25621.0000,26407.0000,25307.0000,31846.5000
36602.0000,29155.5000,28016.0000,22348.5000,21842.5000,27744.5000,30173.0000,32889.5000,30194.5000,30526.5000,27852.5000,30192.0000,26795.5000,30195.5000,27833.0000,26668.0000,25800.5000,26609.0000,25591.5000,32032.5000
36740.0000,29256.5000,27755.0000,21931.0000,21554.5000,27404.5000,29965.5000,33048.5000,30250.5000,30436.0000,27891.0000,30209.5000,26741.5000,30368.5000,27920.5000,26815.5000,25842.5000,26770.5000,25754.5000,31984.0000
36595.0000,28807.0000,27659.0000,21525.5000,21121.5000,27004.0000,29612.5000,32589.5000,30001.0000,30257.0000,27614.5000,30041.0000,26394.5000,30175.0000,27785.0000,26505.5000,25719.0000,26575.0000,25360.0000,31651.0000
35788.0000,28015.5000,26863.0000,21011.5000,20543.0000,26231.0000,28788.5000,31637.5000,29213.0000,29286.5000,26722.0000,29391.5000,25707.0000,29433.0000,27110.5000,26050.5000,25122.0000,25891.5000,24831.5000,30785.0000
34274.0000,26882.0000,25820.5000,20026.0000,19834.5000,25262.0000,27729.5000,30447.5000,28013.5000,28185.5000,25809.5000,28252.5000,24681.0000,28251.5000,26038.5000,24890.5000,24072.0000,24885.0000,23816.0000,29462.5000
32413.0000,25450.5000,24587.0000,19132.0000,18814.5000,24157.5000,26288.0000,28918.0000,26420.0000,26664.0000,24318.0000,26812.5000,23326.0000,26682.0000,24385.5000,23520.0000,22701.0000,23559.0000,22529.0000,27972.5000
30075.5000,23717.0000,22870.5000,17855.0000,17607.5000,22493.0000,24614.0000,26953.0000,24752.5000,24818.0000,22592.0000,24807.0000,21825.0000,24712.5000,22867.0000,21822.5000,21208.0000,21873.0000,21025.5000,26061.5000
27453.5000,21855.5000,20968.5000,16593.5000,16415.0000,20871.5000,22797.5000,24868.5000,22798.5000,22731.5000,20924.5000,22771.0000,20061.0000,22666.5000,20937.0000,19949.0000,19442.5000,20029.5000,19248.5000,24035.0000
24847.5000,19929.5000,19101.5000,15339.0000,15009.0000,19235.0000,20965.0000,22665.5000,20823.5000,20699.5000,19199.5000,20674.5000,18263.0000,20610.5000,18970.5000,18243.5000,17645.5000,18112.0000,17459.5000,21868.0000
22210.5000,18158.0000,17449.5000,14179.0000,13836.0000,17458.0000,19205.0000,20566.0000,18886.5000,18954.0000,17345.0000,18662.0000,16584.0000,18582.5000,17035.5000,16334.0000,15890.5000,16419.0000,15737.5000,19753.5000
19962.0000,16474.0000,15805.5000,13018.0000,12797.5000,16146.0000,17523.5000,18764.0000,17141.0000,17146.0000,15852.5000,16902.0000,15264.5000,16671.5000,15386.0000,14765.0000,14366.5000,14897.5000,14287.0000,18072.0000
18038.0000,15121.5000,14509.0000,12072.5000,11798.5000,14888.0000,16207.5000,17180.0000,15721.0000,15612.5000,14461.5000,15311.0000,13861.0000,15133.0000,13966.5000,13478.5000,13043.5000,13467.5000,12893.5000,16577.5000
16326.0000,13878.5000,13278.5000,11212.0000,11022.5000,13787.5000,14775.0000,15717.5000,14487.0000,14426.0000,13269.0000,13892.0000,12685.5000,13833.0000,12689.0000,12215.5000,11879.0000,12241.0000,11771.0000,15148.0000
15139.5000,12928.0000,12396.0000,10687.5000,10437.5000,12975.5000,13967.0000,14685.0000,13480.0000,13523.0000,12385.0000,12896.5000,11890.5000,12782.5000,11793.0000,11290.0000,11041.0000,11401.5000,10863.5000,14135.0000
14034.0000,12213.0000,11753.0000,10149.0000,9881.0000,12340.5000,13307.5000,13799.0000,12690.5000,12767.0000,11788.0000,12128.0000,11302.5000,12033.0000,11015.0000,10659.5000,10346.5000,10673.5000,10214.5000,13398.0000
13280.0000,11629.0000,11160.0000,9746.5000,9530.5000,11848.5000,12701.0000,13142.5000,12120.5000,12107.0000,11202.0000,11353.0000,10768.0000,11385.5000,10400.0000,10066.0000,9838.0000,10127.0000,9703.0000,12789.0000
12589.5000,11174.0000,10726.5000,9398.5000,9149.0000,11404.5000,12170.5000,12720.0000,11743.0000,11663.0000,10796.0000,10907.0000,10282.5000,10813.0000,10047.0000,9597.5000,9255.0000,9628.5000,9262.0000,12311.5000
12268.0000,10921.0000,10459.5000,9197.5000,8973.5000,11124.5000,11900.5000,12333.5000,11329.5000,11334.5000,10543.0000,10638.5000,10017.5000,10506.5000,9730.5000,9388.5000,9064.0000,9448.5000,9035.0000,11932.5000
11942.0000,10704.0000,10252.5000,9026.5000,8821.5000,10793.5000,11657.5000,12038.5000,11017.5000,11161.0000,10297.5000,10337.5000,9867.0000,10322.0000,9447.5000,9121.0000,8860.0000,9227.0000,8791.5000,11706.5000
11668.5000,10560.5000,10134.0000,8938.0000,8733.0000,10766.5000,11572.5000,11945.5000,10945.5000,10983.5000,10181.0000,10155.5000,9811.0000,10181.0000,9307.5000,9007.0000,8783.5000,9045.5000,8742.0000,11563.5000
11710.0000,10632.0000,10161.0000,8929.0000,8748.0000,10693.5000,11621.5000,11919.5000,11001.5000,11002.0000,10140.5000,10164.0000,9835.0000,10131.5000,9306.0000,9015.0000,8733.0000,9031.5000,8587.0000,11647.5000
11770.0000,10579.0000,10105.0000,8911.5000,8759.5000,10787.0000,11501.0000,12011.0000,10996.5000,11043.0000,10238.5000,10178.5000,9786.5000,10058.0000,9352.0000,9012.0000,8731.5000,9060.5000,8772.0000,11586.5000
11609.0000,10522.0000,10043.5000,8910.5000,8701.0000,10678.5000,11485.0000,11867.0000,10914.5000,10956.5000,10202.0000,10102.5000,9696.5000,10046.5000,9248.0000,8923.0000,8653.0000,8913.5000,8680.0000,11527.5000
11615.0000,10571.0000,10081.0000,8963.5000,8750.0000,10819.5000,11571.5000,11871.0000,10968.5000,10945.0000,10178.5000,10081.5000,9724.5000,10010.0000,9217.0000,8910.0000,8632.0000,8961.0000,8562.5000,11455.0000
11494.0000,10478.5000,9983.5000,8982.0000,8810.0000,10731.5000,11590.0000,11735.0000,10907.0000,10864.0000,10081.0000,10008.5000,9677.5000,9863.0000,9148.5000,8848.5000,8628.0000,8905.0000,8585.5000,11521.0000
11479.0000,10482.5000,10090.0000,9106.5000,8889.5000,10791.0000,11552.5000,11825.5000,10819.0000,10940.5000,10112.0000,10006.0000,9728.0000,10004.5000,9185.5000,8805.5000,8613.0000,8953.0000,8549.0000,11467.0000
11452.5000,10537.5000,10045.0000,9148.5000,8904.5000,10894.5000,11704.0000,11770.5000,10844.0000,10959.5000,10200.0000,9960.5000,9730.0000,10013.0000,9132.5000,8848.0000,8620.5000,8928.5000,8523.5000,11532.5000
11573.0000,10671.0000,10157.5000,9363.5000,9197.5000,11210.0000,11904.0000,12038.0000,11124.5000,11170.5000,10367.5000,10145.5000,9844.0000,10109.5000,9357.0000,8998.5000,8785.5000,9091.5000,8633.0000,11699.0000
11682.0000,10828.0000,10359.5000,9554.0000,9413.5000,11498.5000,12255.0000,12156.5000,11233.5000,11289.5000,10447.5000,10287.5000,10035.5000,10275.5000,9496.5000,9110.0000,8822.0000,9148.0000,8842.5000,11911.5000
12004.5000,11079.0000,10622.5000,9929.5000,9655.0000,11766.0000,12536.0000,12507.5000,11404.5000,11563.5000,10715.5000,10514.0000,10328.5000,10417.0000,9675.0000,9304.5000,9093.0000,9392.5000,9016.0000,12147.5000
12333.0000,11325.5000,10838.5000,10301.5000,10122.0000,12189.5000,12934.0000,12754.5000,11763.0000,11865.5000,11061.5000,10686.0000,10636.5000,10755.0000,9939.0000,9542.0000,9304.5000,9622.0000,9196.5000,12492.5000
12722.0000,11595.5000,11194.0000,10709.5000,10517.5000,12706.5000,13499.0000,13147.5000,12166.5000,12319.5000,11419.5000,11078.5000,10999.0000,11025.0000,10192.0000,9874.0000,9569.0000,9908.5000,9544.5000,12770.0000
12981.5000,11972.5000,11443.0000,11203.0000,10933.5000,13114.5000,13796.5000,13450.0000,12432.0000,12543.5000,11702.0000,11352.5000,11263.0000,11322.5000,10401.5000,10083.5000,9848.5000,10242.0000,9745.0000,13110.0000
13180.5000,12180.0000,11700.0000,11556.5000,11350.5000,13528.0000,14241.0000,13610.0000,12661.5000,12840.0000,11853.0000,11599.0000,11390.5000,11489.5000,10680.5000,10330.0000,10043.5000,10344.0000,9964.0000,13307.5000
13324.0000,12309.0000,11753.0000,11788.0000,11540.0000,13721.0000,14479.5000,13778.5000,12782.0000,12975.0000,11979.5000,11664.5000,11561.5000,11565.5000,10769.0000,10389.0000,10122.5000,10384.5000,10000.5000,13378.5000
13484.0000,12359.0000,11804.5000,12006.0000,11745.0000,13807.5000,14647.0000,13898.0000,12959.5000,13003.0000,12111.5000,11715.0000,11675.0000,11779.5000,10886.0000,10544.0000,10259.0000,10569.5000,10180.5000,13437.0000
13524.0000,12242.5000,11778.5000,11965.0000,11852.5000,13923.5000,14595.5000,13839.0000,12935.5000,12932.0000,12049.5000,11786.0000,11528.5000,11659.0000,10885.0000,10462.5000,10109.5000,10522.0000,10079.0000,13440.5000
13159.0000,12127.5000,11615.0000,11897.0000,11517.5000,13745.0000,14366.5000,13520.5000,12589.0000,12709.5000,11826.0000,11560.5000,11378.0000,11509.5000,10579.0000,10240.0000,10034.5000,10293.0000,9880.5000,13148.0000
12832.0000,11755.0000,11218.5000,11612.0000,11332.0000,13286.0000,13897.5000,13176.5000,12272.5000,12264.0000,11498.0000,11175.0000,10935.0000,11099.0000,10301.0000,9990.0000,9725.0000,9998.5000,9646.5000,12862.0000
12361.0000,11289.5000,10844.0000,11202.0000,10832.0000,12809.5000,13429.0000,12727.0000,11726.0000,11774.5000,11002.5000,10862.0000,10569.0000,10732.0000,9929.0000,9616.0000,9326.5000,9631.0000,9291.5000,12401.0000
11805.5000,10835.5000,10236.5000,10534.5000,10260.5000,12030.5000,12574.0000,12089.5000,11225.0000,11253.5000,10415.0000,10322.5000,10028.0000,10262.0000,9450.5000,9172.5000,8931.0000,9182.0000,8813.0000,11804.5000
11262.5000,10310.0000,9806.0000,9852.0000,9637.5000,11380.5000,11941.0000,11555.5000,10687.0000,10685.5000,9942.5000,9718.5000,9550.5000,9730.0000,9017.0000,8648.5000,8536.0000,8732.5000,8404.0000,11212.0000
10839.5000,9847.0000,9378.5000,9319.5000,9029.5000,10667.0000,11279.0000,11040.0000,10169.5000,10245.0000,9569.0000,9326.5000,9124.0000,9343.5000,8597.0000,8327.0000,8154.0000,8433.5000,8082.5000,10756.0000
10372.0000,9537.5000,9072.5000,8796.5000,8517.5000,10191.0000,10667.5000,10634.5000,9781.0000,9901.0000,9188.0000,8980.0000,8856.5000,9032.5000,8332.5000,8031.5000,7797.5000,8091.0000,7768.5000,10378.0000
10127.0000,9229.5000,8809.5000,8332.5000,8102.0000,9680.0000,10315.0000,10340.5000,9546.0000,9536.5000,8859.5000,8711.5000,8529.0000,8740.5000,8045.5000,7787.0000,7562.5000,7751.0000,7520.5000,10041.0000
9953.0000,9103.5000,8610.5000,7995.0000,7725.0000,9379.5000,9960.5000,10140.5000,9366.0000,9440.0000,8733.0000,8603.0000,8356.5000,8556.5000,7931.0000,7588.5000,7428.5000,7651.0000,7415.5000,9868.0000
9797.5000,8964.5000,8582.0000,7860.0000,7623.5000,9139.5000,9843.0000,10066.0000,9230.5000,9346.5000,8626.5000,8566.0000,8195.0000,8424.0000,7838.5000,7583.0000,7326.5000,7570.0000,7277.0000,9814.5000
9751.5000,8888.5000,8507.5000,7579.5000,7419.5000,8907.0000,9612.5000,9987.0000,9199.5000,9208.0000,8551.5000,8395.5000,8210.5000,8435.0000,7755.0000,7482.0000,7301.0000,7492.5000,7247.5000,9677.5000
